user_id,recommended_items
46377,1550605 915508 2487208 1201171 2579533
46391,1550605 2047542 2795800 2487208 1086695
46874,2750191 1244196 1706622 1086695 1550605
47353,266412 365608 1895272 2487208 2579533
47387,1201171 1895272 2148901 2795800 2348573
47475,915508 1086695 2795800 1201171 2047542
47662,365608 2750191 915508 2487208 2795800
48463,266412 1244196 1895272 2750191 2775160
48478,2487208 915508 266412 1895272 2148901
48675,1706622 2775160 2795800 266412 1244196
48789,1201171 915508 2750191 2487208 2148901
49239,1244196 1086695 2795800 2487208 1895272
49334,2348573 1550605 1717731 2750191 931519
49418,1244196 2750191 1717731 1086695 2487208
49794,2148901 2487208 2795800 479344 1550605
50754,1717731 1086695 1550605 1244196 2047542
50874,2148901 915508 2795800 2750191 365608
51289,1244196 2487208 1550605 266412 1895272
51380,2487208 1706622 266412 2047542 1895272
51416,365608 931519 1717731 1895272 1706622
51445,266412 2348573 1201171 915508 1244196
51851,2047542 1706622 2775160 2348573 1086695
52067,1201171 1086695 1706622 2750191 1895272
52207,931519 2348573 2775160 2750191 915508
52730,479344 1717731 1086695 2487208 365608
52831,2579533 266412 1086695 2795800 1895272
53121,2487208 1706622 1086695 915508 1717731
53574,1706622 2775160 2750191 266412 2579533
53638,1086695 2750191 1244196 479344 915508
53677,1895272 1717731 2775160 1201171 2579533
53760,2047542 1895272 2148901 1550605 479344
53874,479344 1895272 2579533 2047542 365608
54382,365608 2750191 1706622 1201171 2348573
55261,365608 1550605 2775160 1706622 1717731
55358,915508 2750191 931519 2487208 479344
55450,2579533 1706622 2348573 2775160 1244196
55534,2579533 2148901 1244196 2047542 1201171
56110,2795800 1717731 2047542 1706622 915508
56216,2148901 1717731 2750191 2579533 1086695
56227,2487208 2775160 1895272 365608 1086695
56317,931519 2148901 1706622 2579533 266412
56439,2047542 2148901 1706622 479344 915508
57013,365608 1244196 1550605 1706622 1086695
58197,2348573 2487208 266412 2750191 1706622
58250,2487208 2148901 2795800 479344 1086695
58548,1086695 915508 266412 365608 2487208
58600,365608 2579533 2750191 931519 1706622
58624,1086695 1201171 2579533 915508 266412
58695,2348573 1086695 1706622 2148901 931519
58784,1717731 2047542 1086695 931519 1895272
58798,1201171 2795800 2487208 1706622 2750191
58833,1895272 1550605 2047542 479344 266412
59104,1244196 2348573 1201171 2775160 915508
59135,915508 1706622 1717731 365608 2487208
59546,1717731 2579533 2487208 1201171 2750191
59782,2148901 1244196 365608 2348573 2775160
59842,2348573 365608 2148901 2795800 2775160
60155,1717731 2795800 2148901 2775160 1550605
60471,1717731 1086695 479344 1550605 2348573
60496,2795800 2775160 479344 1706622 2047542
61016,1706622 2148901 1201171 2348573 2795800
61298,365608 915508 1244196 2487208 2148901
61873,1550605 1706622 931519 2487208 479344
62808,2795800 1895272 2148901 1550605 1201171
62908,915508 479344 1550605 1706622 2579533
62914,1895272 1717731 2487208 1201171 266412
63061,2775160 2047542 2579533 479344 2148901
63163,1550605 1244196 1086695 2579533 1201171
63322,2795800 266412 2750191 1717731 1895272
63597,2148901 1086695 1550605 2750191 1201171
63753,2487208 1717731 1244196 1895272 1201171
63872,2487208 2795800 266412 2750191 1706622
64303,2750191 2775160 266412 915508 2047542
64930,1717731 365608 1201171 1550605 266412
65592,1086695 931519 479344 1706622 266412
66592,365608 1706622 1895272 1201171 2750191
66908,2579533 1550605 479344 1706622 915508
67173,266412 2487208 2348573 1706622 1895272
67354,2579533 2047542 1895272 2750191 266412
67659,2047542 365608 1550605 266412 931519
67705,2348573 1706622 365608 931519 2795800
67752,2348573 266412 2750191 2579533 2775160
67939,2348573 931519 2579533 2795800 1717731
69088,365608 2795800 1895272 2047542 1244196
69418,266412 1895272 2579533 1717731 2775160
69428,1706622 266412 915508 2775160 1895272
69757,1706622 2148901 1895272 365608 1717731
70134,1201171 2148901 1244196 2775160 1550605
70534,2348573 915508 479344 2148901 266412
70547,1550605 1201171 2348573 931519 915508
70649,1895272 2348573 1550605 931519 2148901
70855,2047542 2775160 1895272 1550605 1244196
71226,2750191 2579533 266412 915508 1244196
72027,1706622 2795800 1717731 2487208 1550605
72461,1086695 2047542 1201171 2750191 915508
72570,2775160 1706622 931519 2487208 1244196
73454,1717731 2795800 365608 915508 1895272
73471,1550605 365608 915508 2750191 2579533
73525,266412 2579533 1086695 479344 2775160
74032,1086695 1244196 2775160 365608 1706622
74663,1201171 2795800 1086695 1895272 931519
75611,1706622 2750191 1717731 1244196 2487208
76103,1706622 1244196 2775160 2487208 915508
76608,479344 1895272 1201171 1244196 2348573
76720,1706622 2579533 2795800 1717731 1895272
77440,2775160 2579533 1201171 1550605 1717731
77641,2795800 2775160 1244196 1706622 2148901
77738,2487208 2348573 915508 2047542 266412
77942,931519 2148901 1717731 2348573 2579533
77992,2348573 1550605 1895272 2047542 1086695
78016,2487208 1717731 1550605 2348573 2148901
78100,1244196 2775160 2750191 1550605 365608
78298,2775160 2148901 2348573 931519 1550605
78784,1717731 266412 931519 2775160 2348573
79349,1201171 266412 1244196 2148901 931519
79426,2047542 2750191 1706622 1086695 2148901
79738,2348573 479344 1717731 2148901 2047542
79802,2579533 1550605 2487208 1086695 266412
80026,1201171 2775160 2750191 2148901 2579533
80113,2775160 365608 2047542 479344 1550605
80743,915508 2047542 1895272 266412 1706622
80933,365608 266412 1706622 1717731 2775160
81213,2487208 931519 915508 2750191 2579533
81342,1086695 2750191 931519 2579533 1244196
81375,1717731 2750191 2579533 931519 2047542
82204,1706622 365608 1550605 2579533 2047542
82500,2047542 365608 1706622 1086695 2775160
82645,931519 2750191 2795800 915508 1201171
82778,2148901 915508 1086695 1550605 365608
82848,1717731 2750191 2047542 1895272 1244196
82953,1895272 1706622 1550605 1244196 365608
83200,2750191 1706622 365608 266412 2047542
83840,2795800 915508 1706622 2047542 2750191
84028,1550605 915508 1895272 2047542 1086695
84579,2148901 1550605 1201171 2348573 1086695
84814,2775160 1717731 1895272 2487208 2795800
84989,2148901 1895272 2348573 915508 2579533
85006,266412 1717731 2579533 915508 1086695
85011,1201171 2750191 479344 931519 2148901
85432,2148901 266412 1717731 2750191 1706622
85921,2775160 1895272 931519 1244196 2148901
85958,365608 1895272 1086695 2579533 1550605
85991,479344 1086695 2579533 2795800 1706622
86194,2148901 915508 1895272 1717731 479344
86285,2047542 2348573 1550605 1706622 1244196
86316,2795800 1244196 1895272 365608 2148901
86856,2047542 2795800 1895272 931519 2148901
87127,2148901 266412 915508 1086695 2795800
87569,1086695 2047542 1717731 1895272 1550605
87622,915508 2047542 479344 2775160 2750191
87629,365608 2750191 2047542 915508 2487208
88090,1244196 2487208 266412 479344 1706622
88699,1706622 1201171 2750191 1086695 266412
89595,2348573 2047542 2487208 1706622 1717731
89700,1086695 266412 2775160 2047542 2487208
90134,931519 1086695 1717731 2750191 1706622
90275,2348573 2487208 1244196 2047542 2795800
90552,931519 2579533 1706622 915508 2487208
90609,479344 2579533 2775160 1895272 2795800
90615,2579533 931519 915508 2148901 1086695
90733,266412 2348573 1550605 1895272 1201171
91295,2750191 1895272 1706622 479344 915508
92019,1086695 365608 1895272 1706622 915508
92182,1706622 931519 915508 266412 1086695
92343,1706622 1550605 365608 479344 1086695
93312,2579533 2750191 479344 2047542 2348573
93887,365608 1706622 479344 1717731 915508
93930,2348573 915508 2775160 2750191 1706622
94336,2148901 2579533 931519 266412 1895272
94417,2579533 2775160 1895272 2148901 1086695
94548,1550605 2348573 2750191 2775160 365608
94665,1717731 1086695 2795800 2579533 1244196
94805,2348573 1201171 1550605 2750191 1895272
94918,2148901 1550605 1244196 2750191 1086695
94945,365608 1244196 266412 2579533 915508
95321,1086695 2775160 2487208 266412 1201171
95619,2348573 1717731 1895272 915508 479344
96109,479344 1201171 2750191 1550605 1717731
96164,365608 266412 2348573 2148901 1706622
96187,2775160 479344 2047542 2750191 1550605
96756,931519 1706622 2795800 1086695 2487208
97135,931519 2148901 2487208 915508 2795800
97204,1706622 1244196 915508 2775160 931519
97375,1244196 365608 1086695 1717731 1895272
98005,2148901 1706622 2750191 266412 1717731
98174,915508 1550605 1244196 2775160 2487208
98287,2579533 1706622 266412 365608 2148901
98458,931519 1244196 1201171 2348573 1717731
98716,479344 1717731 2348573 1895272 2795800
99109,1717731 1895272 931519 365608 1201171
99155,1086695 479344 2348573 2579533 1244196
99208,1706622 1201171 1086695 2348573 1895272
99598,365608 2148901 1201171 1086695 915508
99751,1086695 915508 1201171 2348573 2047542
99972,2775160 1550605 479344 2487208 1895272
100399,1201171 1086695 1706622 2487208 915508
100521,1717731 1706622 931519 2775160 2579533
100803,2047542 915508 1717731 2348573 365608
101222,266412 1244196 365608 931519 2579533
101236,1895272 266412 1550605 1717731 931519
101276,2579533 2750191 2775160 2795800 1895272
101454,931519 915508 2487208 1717731 1201171
101666,1550605 1244196 2148901 1201171 2775160
101774,1244196 2487208 1895272 1550605 2795800
101857,1706622 1244196 1086695 2348573 2795800
102002,1201171 1706622 2775160 2487208 1895272
102545,915508 2750191 1895272 2795800 365608
102885,2047542 2579533 2795800 2148901 1706622
103027,2795800 2348573 2775160 266412 931519
103310,1706622 266412 2487208 2348573 1244196
103669,2579533 1550605 266412 1244196 1895272
104001,2579533 2775160 2148901 2047542 1201171
104796,2750191 1086695 266412 2795800 2487208
104965,1717731 2775160 1086695 1895272 2750191
106202,931519 2148901 365608 2348573 2775160
106391,2047542 2579533 266412 1550605 1895272
107447,2487208 2348573 479344 915508 931519
107528,479344 1244196 2579533 1201171 365608
107952,1244196 1086695 1550605 1717731 2775160
108109,915508 2348573 266412 1244196 2148901
108891,915508 365608 2348573 1244196 1895272
108961,2487208 1550605 479344 1717731 2148901
109308,1201171 1895272 1086695 2579533 365608
109548,915508 365608 1706622 1550605 479344
109646,1244196 479344 2579533 1086695 1895272
109809,2775160 915508 1086695 2750191 1895272
110004,2750191 1201171 2047542 479344 2579533
110221,266412 1086695 2348573 1706622 1895272
110636,2795800 1717731 1244196 2148901 1086695
110951,1086695 2047542 365608 2348573 1706622
111479,1706622 365608 1717731 2750191 1895272
111602,915508 1201171 1706622 1717731 479344
111836,2487208 1717731 479344 1895272 2750191
113405,479344 2795800 2047542 915508 1244196
113510,479344 2775160 2148901 1244196 1086695
113784,266412 1201171 2579533 1244196 1550605
113942,479344 1717731 1244196 1086695 2775160
114764,1201171 1895272 2795800 2750191 365608
115337,2795800 2047542 1244196 2775160 2148901
115389,2148901 1550605 365608 1706622 2348573
115642,1086695 2795800 1244196 1717731 2348573
115791,2750191 2579533 931519 1717731 1201171
116228,266412 1244196 2148901 2795800 1706622
116670,1244196 2750191 1201171 1706622 2795800
116847,2579533 1244196 479344 2750191 2047542
116871,266412 2487208 2750191 1244196 2148901
117095,2047542 2148901 2579533 915508 1895272
117355,1706622 1086695 931519 2579533 266412
117952,2579533 2775160 2148901 915508 2348573
118118,1244196 2775160 1895272 479344 266412
118326,365608 2348573 2148901 2795800 2047542
118441,1550605 915508 2487208 1706622 2047542
118743,479344 1706622 2579533 931519 266412
119429,1706622 365608 2795800 1086695 2047542
119526,2148901 931519 266412 2047542 1895272
119952,915508 365608 2750191 2148901 266412
120436,1086695 365608 1895272 2047542 1717731
120617,931519 2750191 2047542 2348573 365608
121169,2795800 2487208 1895272 2047542 266412
121312,266412 365608 1201171 2775160 915508
121482,1244196 2348573 931519 2047542 915508
121594,2795800 1086695 1201171 1895272 2775160
121611,365608 1244196 479344 1717731 2775160
121662,1201171 915508 2487208 2795800 2348573
121757,1201171 2348573 1717731 1706622 1086695
122086,1201171 2775160 2795800 1244196 1895272
122087,931519 2148901 1706622 2775160 2487208
122260,1706622 2775160 1244196 1550605 2750191
122394,2795800 1717731 1244196 1086695 2579533
122653,365608 1717731 2487208 931519 2148901
122688,2348573 2487208 365608 2579533 2047542
122826,1706622 1201171 2487208 2579533 1717731
122862,2348573 915508 266412 2795800 931519
123738,1717731 365608 1550605 2487208 2750191
123936,2348573 915508 2795800 2579533 2487208
124188,365608 2795800 2047542 2579533 479344
124399,915508 1201171 931519 1550605 2047542
124663,266412 1706622 1086695 915508 479344
124833,915508 365608 931519 266412 1706622
125035,2148901 2487208 266412 1201171 1550605
125163,1706622 2148901 365608 931519 2750191
125183,931519 2487208 2750191 2348573 2047542
125749,2487208 2047542 915508 266412 2795800
125921,2775160 1895272 1717731 931519 2348573
126548,1706622 266412 1244196 915508 2579533
126643,2047542 1201171 1550605 2795800 2148901
126771,2579533 2795800 479344 1717731 266412
127238,1550605 931519 2795800 1244196 479344
127260,1086695 1201171 266412 2348573 2750191
127289,2487208 1717731 266412 1895272 2579533
127607,479344 2579533 266412 931519 1201171
128258,2775160 266412 2348573 1895272 931519
128444,365608 1086695 2750191 931519 915508
128892,1895272 266412 2750191 2579533 2487208
129287,365608 1717731 1706622 1086695 2775160
129582,266412 1201171 2487208 1895272 479344
129765,1706622 2750191 2047542 266412 1244196
130419,931519 2750191 2579533 1086695 2795800
131287,2795800 1895272 1201171 479344 1550605
131400,1244196 2795800 2775160 2047542 931519
131843,365608 2775160 915508 479344 2487208
131876,1244196 1550605 365608 2775160 2795800
132162,2487208 365608 266412 1895272 479344
132303,1086695 2579533 2487208 266412 2750191
132458,2775160 915508 1717731 2148901 1895272
133042,1201171 915508 931519 2795800 1717731
133480,1086695 2148901 2047542 1706622 2750191
134993,2047542 2148901 266412 479344 931519
135249,2148901 1717731 2047542 1244196 2775160
135647,479344 2775160 2795800 2148901 2750191
135701,479344 915508 2775160 1717731 2348573
135905,1706622 2047542 2148901 1086695 2795800
136018,2775160 1244196 479344 2750191 2348573
136346,1244196 2047542 2148901 931519 2775160
136526,1201171 2047542 1244196 2579533 2348573
136595,1550605 2750191 1895272 2047542 365608
136741,1244196 2750191 479344 1550605 2047542
136883,1717731 1706622 915508 1244196 2348573
137168,1086695 2047542 1201171 1717731 1244196
137251,2487208 2579533 1717731 1086695 365608
137295,479344 2487208 2348573 2775160 2579533
137522,479344 1706622 2047542 2795800 2775160
137940,479344 2579533 1201171 2487208 1895272
138017,1550605 1086695 1201171 2348573 1706622
138722,2047542 1706622 2348573 2750191 266412
138977,2348573 365608 266412 1706622 2579533
138982,2487208 1550605 2579533 931519 2348573
139306,1706622 2148901 2579533 2047542 1244196
139725,1201171 1550605 479344 2795800 266412
139968,1244196 1895272 266412 1201171 2579533
140225,1706622 1201171 1244196 365608 915508
140830,2487208 2148901 1717731 1706622 1201171
141431,2775160 365608 2348573 1550605 2047542
141434,2148901 931519 2795800 1550605 266412
141654,2775160 2148901 2487208 1717731 1244196
141923,1550605 1895272 2795800 1244196 365608
142537,2775160 2348573 1895272 479344 2750191
142751,1550605 2047542 1895272 931519 1244196
142825,266412 1550605 2348573 1895272 1244196
142969,2579533 1706622 1895272 479344 2047542
143178,2487208 2750191 1201171 2148901 479344
143537,1201171 1244196 2348573 2775160 1550605
144144,1244196 2148901 2775160 2047542 2348573
144191,2047542 479344 1706622 266412 1244196
144636,2047542 2579533 915508 2487208 2750191
144643,2750191 915508 1550605 1086695 931519
144750,2148901 2750191 931519 1706622 2795800
145381,1717731 1244196 1706622 1895272 2348573
145533,2795800 915508 1550605 2775160 2579533
145734,2348573 2579533 1706622 2750191 1895272
145853,1717731 266412 1201171 1895272 2047542
146193,2148901 1895272 479344 2047542 1717731
146199,1895272 2795800 2579533 931519 2047542
146286,1550605 1717731 2148901 1244196 1086695
147516,1244196 365608 266412 2348573 2148901
147664,1706622 1086695 2579533 1717731 2775160
148342,1201171 2487208 365608 915508 479344
148749,1201171 2795800 1086695 266412 1717731
148981,266412 1717731 1895272 915508 2750191
149198,2047542 1550605 1201171 931519 1086695
149616,2148901 1201171 1895272 479344 2487208
150039,2148901 931519 266412 2750191 2047542
150057,365608 2750191 1086695 915508 1550605
150611,2047542 2487208 2579533 1895272 1550605
150721,2148901 1895272 1717731 365608 1086695
150852,2487208 1244196 2579533 266412 915508
150854,1244196 1086695 2775160 2795800 365608
150858,915508 1895272 266412 2348573 1550605
150949,479344 2795800 2047542 915508 1244196
150980,1895272 915508 1244196 2775160 1717731
151024,2047542 1717731 1895272 1706622 915508
151528,915508 1201171 479344 365608 2775160
151666,479344 1895272 2348573 931519 2148901
151707,479344 2348573 2148901 1706622 1895272
152067,479344 915508 1895272 2148901 2750191
152831,1086695 1717731 1706622 2047542 2775160
153486,1086695 1201171 2795800 2148901 266412
153970,2047542 2487208 1086695 365608 915508
154279,2348573 931519 2795800 1086695 2148901
154525,1201171 915508 931519 1086695 1706622
154692,1550605 2047542 1895272 915508 365608
155196,1706622 915508 2047542 2148901 266412
155704,2348573 266412 2750191 1895272 365608
155734,2579533 2775160 931519 1706622 1201171
155750,2579533 2148901 1717731 1895272 2795800
156207,2348573 2148901 2775160 2795800 365608
156682,2795800 479344 915508 2047542 931519
156731,266412 1706622 2148901 2047542 2487208
156890,1895272 479344 1244196 2579533 2795800
157018,1244196 2775160 1086695 1717731 2348573
157347,2750191 2348573 365608 1086695 2775160
157372,2795800 1717731 1244196 266412 915508
157411,2487208 479344 1201171 2579533 2775160
157436,2487208 1086695 915508 2348573 2775160
158275,1201171 915508 2148901 2775160 2047542
158445,1550605 2579533 2047542 2348573 931519
158466,2775160 2579533 1086695 2148901 1706622
158759,2579533 2750191 479344 1895272 931519
158786,2047542 2795800 2775160 915508 1550605
158919,2047542 2775160 2795800 365608 1717731
158944,2348573 266412 2148901 1550605 1244196
159617,2348573 2047542 1550605 2579533 2775160
159701,1706622 2775160 2047542 266412 1550605
159921,1086695 1550605 1895272 2750191 2148901
160502,915508 2775160 2795800 2750191 2148901
160533,1550605 915508 931519 1706622 266412
160623,915508 1706622 479344 266412 1717731
161242,1244196 2047542 365608 2579533 2487208
161521,915508 1550605 1201171 2579533 931519
161612,2795800 1550605 915508 1201171 1086695
161662,266412 915508 1086695 2487208 2775160
162063,2750191 2487208 266412 2579533 1706622
162457,915508 931519 2795800 365608 2750191
162510,2047542 1086695 1244196 931519 479344
162529,1895272 2579533 931519 2795800 1706622
162564,1550605 2579533 1201171 915508 2148901
162646,2750191 2047542 1895272 1201171 2775160
164126,365608 1717731 1244196 2047542 1550605
164502,931519 2047542 2775160 1706622 2750191
165095,1717731 2148901 2487208 2775160 1550605
166047,365608 479344 2775160 1895272 2750191
166280,2795800 1086695 1706622 2750191 365608
166546,1706622 266412 1244196 2148901 2775160
166998,1895272 1244196 1201171 1717731 1550605
167169,2775160 1244196 2795800 1550605 2348573
167292,2047542 1706622 1244196 1895272 1201171
167793,2795800 2047542 2148901 2579533 1086695
167910,2775160 1086695 1201171 1706622 2148901
168003,1201171 1706622 2579533 1550605 2047542
168241,931519 1550605 1244196 2348573 2047542
168452,2750191 2579533 931519 1706622 365608
168573,915508 1706622 1717731 2775160 1895272
168880,266412 2775160 2047542 1244196 1717731
168971,1201171 266412 1086695 1550605 2579533
169437,1895272 1717731 365608 2148901 1086695
169786,2579533 2148901 1895272 479344 2775160
170008,1086695 2148901 915508 1717731 2487208
170333,2579533 915508 2348573 1086695 2047542
170601,2148901 479344 1895272 1717731 1244196
170611,365608 2148901 266412 2795800 2579533
170666,2775160 2348573 2750191 2148901 479344
171078,2775160 1717731 2795800 2579533 2487208
171152,1086695 1895272 931519 266412 1717731
171375,2487208 2795800 1706622 1086695 2348573
171516,2047542 2487208 479344 2148901 1201171
172325,915508 479344 2775160 365608 266412
172413,1086695 1895272 2750191 931519 2775160
172636,1895272 2047542 2775160 1086695 1244196
173125,365608 1706622 915508 1244196 1201171
173245,915508 2487208 2775160 365608 2795800
173555,931519 365608 2750191 2775160 1706622
174181,1706622 1201171 479344 1550605 1244196
174608,2579533 1717731 1086695 2487208 479344
174882,1086695 2348573 2047542 931519 2775160
175027,266412 1717731 479344 1244196 2348573
175162,2047542 1706622 1244196 1895272 1086695
175344,2579533 2487208 1201171 1895272 1717731
175369,2148901 2795800 915508 1717731 365608
175546,1706622 1086695 1550605 1201171 479344
175644,915508 1201171 1717731 2775160 2148901
175696,2579533 365608 2775160 1895272 1244196
176268,2348573 931519 1086695 915508 1550605
176638,931519 1244196 1086695 1201171 2775160
177089,931519 1706622 2775160 479344 2348573
177373,479344 2047542 365608 1086695 2579533
178074,2795800 1895272 1706622 1201171 2348573
178588,365608 2775160 2750191 1706622 1086695
178902,1717731 479344 1895272 2775160 2487208
178946,1706622 931519 479344 1244196 1717731
179637,2579533 2348573 2148901 365608 2775160
179690,2579533 1550605 1201171 2775160 1244196
179744,1706622 2148901 2047542 1895272 365608
180411,1550605 1895272 2775160 266412 2148901
180693,1706622 2348573 2775160 2795800 1244196
180988,2795800 1717731 1895272 1201171 479344
181348,1895272 931519 1201171 1706622 2775160
181413,2348573 915508 2047542 479344 2487208
181536,2795800 1895272 1706622 1717731 479344
181782,931519 2487208 1706622 1550605 2775160
182123,2148901 1244196 2047542 2487208 915508
182147,2487208 479344 2579533 2047542 1244196
182605,1201171 1244196 2579533 1895272 266412
